0	1	0	-2212	-1	-12000	Vacuum	2.77858	123.716	8.57699e-18	0	0	-15.6748	-0	-497.21	0.0010005	208.771	0	171
1	1	0	-2212	-1	-12000	Vacuum	3.19049	89.4671	1.09858e-17	0	0	-16.9717	-0	-419.053	0.00100082	208.42	0	171
2	1	0	-2212	-1	-12000	Vacuum	2.33015	193.521	6.25511e-18	0	0	-36.646	-0	-631.869	0.00100168	207.738	0	171
3	1	0	-2212	-1	-12000	Vacuum	2.70078	133.421	8.13605e-18	0	0	-41.2032	0.014059	-516.211	0.00100318	206.885	2.72351e-08	171
4	1	0	-2212	-1	-12000	Vacuum	3.44221	75.3368	1.25892e-17	0	0	-17.5126	0.00326905	-383.069	0.00100104	208.217	8.53386e-09	171
6	1	0	-2212	-1	-12000	Vacuum	2.22025	221.18	5.73241e-18	0	0	-49.5599	-0.0104556	-679.352	0.00100266	207.155	-1.53906e-08	171
7	1	0	-2212	-1	-12000	Vacuum	2.78175	123.896	8.58268e-18	0	0	-33.2634	-0.00266718	-496.729	0.00100224	207.388	-5.36949e-09	171
8	1	0	-2212	-1	-12000	Vacuum	2.13741	245.248	5.3624e-18	0	0	-38.5604	-0	-720.332	0.00100143	207.912	0	171
10	1	0	-2212	-1	-12000	Vacuum	3.11742	94.4741	1.05372e-17	0	0	-21.9019	-0	-430.965	0.00100129	208.018	0	171
11	1	0	-2212	-1	-12000	Vacuum	2.48903	163.577	7.02752e-18	0	0	-45.5532	0.00329475	-575.884	0.00100312	206.917	5.72121e-09	171
12	1	0	-2212	-1	-12000	Vacuum	2.81317	120.4	8.76173e-18	0	0	-27.5601	-0	-489.564	0.00100158	207.804	0	171
14	1	0	-2212	-1	-12000	Vacuum	2.48571	162.89	7.02735e-18	0	0	-9.41632	-0.0285283	-576.295	0.00100013	209.364	-4.95029e-08	171
16	1	0	-2212	-1	-12000	Vacuum	4.69572	38.34	2.18928e-17	0	0	-14.6726	-0.0340556	-270.557	0.00100147	207.89	-1.25872e-07	171
17	1	0	-2212	-1	-12000	Vacuum	3.35751	80.0404	1.20189e-17	0	0	-30.5294	0.00595911	-394.555	0.00100299	206.982	1.51034e-08	171
18	1	0	-2212	-1	-12000	Vacuum	2.58883	147.634	7.55064e-18	0	0	-32.8534	0.00607651	-545.672	0.00100181	207.653	1.11358e-08	171
19	1	0	-2212	-1	-12000	Vacuum	2.54383	154.17	7.31747e-18	0	0	-31.0495	-0	-558.669	0.00100154	207.832	0	171
21	1	0	-2212	-1	-12000	Vacuum	2.94281	107.981	9.50733e-18	0	0	-19.4976	-0.0166231	-462.506	0.00100089	208.356	-3.59414e-08	171
22	1	0	-2212	-1	-12000	Vacuum	2.33187	193.968	6.25548e-18	0	0	-51.2692	-0	-631.653	0.00100329	206.834	0	171
23	1	0	-2212	-1	-12000	Vacuum	3.33893	80.962	1.19042e-17	0	0	-28.07	0.0132797	-397.109	0.0010025	207.243	3.3441e-08	171
24	1	0	-2212	-1	-12000	Vacuum	2.64471	139.543	7.85407e-18	0	0	-16.0465	-0	-530.163	0.00100046	208.82	0	171
25	1	0	-2212	-1	-12000	Vacuum	4.83237	36.2473	2.29933e-17	0	0	-22.5522	0.00504347	-262.345	0.00100369	206.646	1.92246e-08	171
26	1	0	-2212	-1	-12000	Vacuum	6.98932	16.7963	4.39873e-17	0	0	-14.206	-0.0101806	-177.762	0.00100319	206.878	-5.72708e-08	171
27	1	0	-2212	-1	-12000	Vacuum	7.93267	12.966	5.47429e-17	0	0	-12.8074	-0.0233004	-155.998	0.00100336	206.782	-1.49363e-07	171
28	1	0	-2212	-1	-12000	Vacuum	4.04955	52.817	1.68092e-17	0	0	-23.1721	-0.00887224	-318.38	0.00100265	207.165	-2.78668e-08	171
29	1	0	-2212	-1	-12000	Vacuum	2.3668	185.94	6.42851e-18	0	0	-40.9546	-0.00341564	-617.916	0.00100219	207.415	-5.52767e-09	171
30	1	0	-2212	-1	-12000	Vacuum	4.8402	35.9046	2.31096e-17	0	0	-10.5615	-0	-261.829	0.00100081	208.427	0	171
32	1	0	-2212	-1	-12000	Vacuum	6.53413	19.3135	3.91132e-17	0	0	-16.4475	0.00189151	-190.644	0.00100371	206.639	9.92167e-09	171
33	1	0	-2212	-1	-12000	Vacuum	2.82344	119.602	8.81309e-18	0	0	-34.1819	0.0311372	-487.416	0.00100246	207.265	6.38822e-08	171
34	1	0	-2212	-1	-12000	Vacuum	2.68171	135.707	8.03503e-18	0	0	-40.6038	0.00980057	-520.987	0.00100303	206.961	1.88116e-08	171
